Age,Own.Home,Sex,Children,Income,Smallest.Gift,Largest.Gift,Current.Gift,Other.Gifts,Time.Between.Gifts
31,U,F,0,2,3,7,5,0,2
80,U,M,0,4,5,5,5,0,4
74,U,F,0,1,2,15,5,14,6
57,H,M,0,6,3,8,5,7,6
45,U,M,0,1,3,17,5,0,4
77,H,F,0,1,3,15,5,0,11
76,H,F,1,7,5,20,5,2,3
45,H,M,1,5,5,15,5,0,5
80,U,M,0,3,2,11,5,0,3
73,U,M,0,1,3,15,5,0,3
81,H,F,0,1,1,5,5,0,6
63,H,F,0,4,2,6,5,5,9
54,U,M,0,5,3,7,5,0,8
57,H,M,0,6,2,15,5,1,3
62,H,M,0,7,2,15,5,1,8
50,H,F,1,2,5,7,5,0,9
37,U,F,0,3,20,20,5,17,1
49,H,F,0,1,3,10,5,0,2
82,H,F,0,1,3,8,5,0,8
68,H,F,0,5,2,10,5,1,6
29,H,F,0,5,2,6,5,0,3
41,H,F,0,7,5,16.59,5,19,3
88,H,M,0,6,5,30,5,0,20
45,U,F,0,2,3,10,5,0,7
70,U,F,0,2,3,6,5,3,3
60,H,F,0,4,5,12,5,0,4
56,U,M,0,4,2,20,5,0,9
70,U,M,0,1,1,10,5,0,6
54,H,M,0,5,5,20,5,2,5
66,H,F,0,1,2,10,5,0,6
59,H,F,0,2,3,10,5,6,13
70,H,F,0,1,10,16,5,0,7
78,U,F,0,4,2,7,5,25,6
36,U,F,0,2,5,6,5,0,2
54,H,M,2,5,3,15,5,10,7
64,U,F,0,1,3,15,5,0,4
58,U,F,0,1,0.07,12,5,0,6
64,H,F,0,1,5,15,5,0,4
55,U,F,0,1,3,7,5,0,9
70,U,M,0,2,2,10,5,27,3
44,H,F,1,4,2,20,5,0,2
42,H,F,0,1,4,7,5,0,3
85,H,F,0,5,5,10,5,3,4
68,H,F,0,5,3,8,5,0,2
44,H,F,1,6,10,16,5,0,8
52,H,M,0,5,3,15,5,2,5
60,H,M,0,5,2,5,5,0,9
58,H,F,0,7,3,6,5,0,23
51,H,F,0,4,20,20,5,0,0
77,U,F,0,1,2,6,5,0,6
74,H,F,0,4,5,7,5,0,6
45,H,F,1,2,1.25,7,5,2,4
76,H,F,0,1,1,10,5,0,7
50,U,M,1,5,5,10,5,0,3
76,H,F,0,5,3,5,5,2,4
78,H,M,0,3,1.5,10,5,9,12
57,H,M,0,1,2,7,5,0,7
49,H,F,0,1,3,6,5,0,3
92,U,F,0,1,1,5,5,0,6
66,H,F,0,1,3,16,5,0,7
50,U,F,0,5,3,15,5,0,9
86,H,F,0,4,3,9,5,6,10
77,H,M,0,6,2,5,5,5,4
62,U,F,0,1,2,14,5,0,16
72,H,F,0,4,10,15,5,14,5
73,H,M,0,1,5,20,5,4,2
43,H,F,0,1,5,10,5,0,7
61,H,M,0,2,2,7,5,0,12
43,U,F,0,1,3,15,5,0,13
74,U,F,0,1,16,16,5,0,3
40,H,F,0,1,3,10,5,0,7
88,H,F,0,2,2,10,5,5,7
48,U,F,0,1,3,10,5,0,1
44,U,F,0,1,1,5,5,0,21
51,H,F,0,1,3,7,5,0,5
62,H,F,0,4,5,10,5,0,5
56,H,M,0,1,8,17,5,0,10
51,H,F,0,1,5,15,5,0,3
76,H,M,0,2,10,10,5,14,2
24,H,M,0,3,3,7,5,19,9
57,U,F,0,1,5,5,5,0,1
48,H,M,0,7,5,20,5,0,2
65,H,M,0,5,2,6,5,0,12
69,U,F,0,1,2,6,5,0,12
64,U,F,0,1,2,20,5,0,9
69,H,F,0,3,3,5,5,4,2
44,U,M,0,6,3,10,5,1,1
51,U,F,0,5,5,10,5,5,8
59,H,F,0,1,5,15,5,0,2
57,U,M,0,2,2,7,5,0,1
54,H,M,0,1,5,10,5,0,12
79,U,F,0,3,2,5,5,2,12
67,H,F,0,1,1.25,6,5,0,7
72,U,F,0,2,3,7,5,1,5
48,H,F,0,6,10,16,5,0,19
77,H,M,0,2,0,12,5,24,13
79,H,F,0,1,2,10,5,0,3
60,H,F,0,1,2,25,5,4,15
41,H,M,2,4,3,7,5,0,11
49,H,F,0,4,0,9,5,0,15
57,H,F,0,2,4,6,5,1,4
76,U,F,0,2,3,11,5,8,2
54,H,M,1,5,10,21,5,5,5
64,H,M,0,4,3,15,5,8,8
69,H,F,0,3,3,7,5,10,3
49,H,F,0,3,2,10,5,0,5
76,H,F,0,7,3,10,5,1,4
50,H,F,1,7,10,16,5,0,7
79,H,F,0,1,2,5,5,0,10
52,H,M,0,4,4,10,5,0,9
60,U,F,0,1,2,7,5,0,8
70,H,M,0,5,5,15,5,0,6
58,H,F,1,4,10,20,5,0,2
73,H,F,0,1,3,12,5,12,13
65,H,M,0,6,3,10,5,5,1
76,H,M,0,5,1,6,5,0,11
62,H,M,0,5,3,7,5,2,6
60,H,M,0,5,2,10,5,5,5
84,U,F,1,1,2,6,5,3,7
82,H,M,0,4,3,7,5,0,4
54,U,M,0,5,3,7,5,10,7
76,H,F,0,4,3,21,5,5,7
76,H,F,0,2,3,8,5,2,3
37,H,M,0,4,3,23,5,1,1
34,U,F,2,2,5,15,5,0,0
79,H,M,1,2,2,10,5,13,20
76,U,M,0,2,2,7,5,0,6
64,H,F,0,1,3,7,5,0,5
58,U,F,0,4,1,10,5,0,2
32,U,F,0,1,3,10,5,0,7
66,H,F,0,4,3,11,5,9,4
42,U,F,0,3,5,5,5,5,14
75,H,F,0,5,3,7,5,24,12
77,H,F,0,2,2,6,5,3,3
41,H,F,0,5,5,20,5,3,12
59,U,F,0,2,2,10,5,2,2
65,U,M,0,2,3,6,5,0,1
53,H,M,0,1,3,14,5,0,9
51,H,M,1,7,3,10,5,11,12
61,H,F,1,2,2,10,5,3,8
40,H,F,2,5,3,10,5,0,5
63,U,M,0,1,3,10,5,0,8
45,H,F,0,1,3,7,5,0,21
90,U,F,0,3,3,8,5,0,2
77,H,F,0,5,5,10,5,11,9
74,H,F,0,2,10,15,5,0,31
58,H,F,0,7,5,35,5,0,6
44,H,F,2,7,4,15,5,0,6
53,H,F,2,2,2,5,5,29,15
71,H,M,0,2,2,6,5,5,3
68,U,F,0,1,5,20,5,0,13
68,H,M,0,4,5,5,5,1,12
62,H,F,1,4,3,11,5,0,3
72,U,F,1,1,5,10,5,0,4
75,H,M,0,1,0,15,5,0,10
66,H,M,0,2,15,15,5,35,4
56,U,M,0,1,3,10,5,0,8
72,U,M,0,3,2,5,5,7,3
72,H,M,0,6,3,5,5,1,5
54,U,F,0,1,1.25,10,5,0,5
75,H,M,0,2,2,8,5,0,3
74,H,F,0,2,5,11,5,0,9
47,H,F,3,5,2,7,5,0,3
68,H,F,0,2,5,20,5,12,6
71,H,F,0,1,4,7,5,0,14
46,U,F,0,4,5,10,5,0,13
60,H,F,1,3,3,20,5,2,1
55,H,F,1,6,5,7,5,4,7
85,H,F,0,5,3,7,5,2,4
77,H,M,0,5,5,10,5,0,11
42,H,M,0,2,6,20,5,0,1
33,U,M,0,1,5,11,5,0,4
58,H,F,0,6,5,7,5,4,6
57,U,F,0,1,0,20,5,18,10
66,H,M,0,1,1.5,8,5,13,3
50,H,M,0,5,3,12,5,5,4
69,H,M,0,1,5,12,5,0,10
70,H,F,2,4,2,10,5,0,4
55,U,F,1,1,0,16,5,0,2
40,H,M,2,4,3,15,5,0,3
49,U,M,0,2,1,10,5,2,7
84,H,M,0,2,3,12,5,9,5
75,U,M,0,1,5,20,5,0,3
61,H,F,0,5,5,10,5,13,3
70,H,F,0,3,3,7,5,2,7
61,H,M,0,5,3,6,5,0,3
82,H,M,0,1,2,9,5,0,2
54,H,M,0,1,5,5,5,0,12
24,H,F,1,5,2,10,5,5,6
75,U,F,0,3,3,10,5,0,10
53,U,F,0,7,3,17,5,0,8
62,U,M,1,2,3,9,5,0,44
76,H,M,0,3,3,6,5,5,6
66,H,F,0,4,5,15,5,1,6
69,U,M,0,1,3,10,5,0,5
78,H,F,0,5,3,12,5,6,10
78,U,F,0,2,3,7,5,5,8
77,U,F,0,1,3,7,5,0,7
59,H,F,0,1,5,10,5,0,0
97,U,F,0,2,3,11,5,2,2
66,H,F,0,7,3,11,5,8,12
66,U,F,0,2,3,10,5,0,4
73,H,M,0,4,3,10,5,1,10
68,U,M,0,1,3,7,5,0,5
61,U,F,0,1,2,6,5,1,5
20,H,F,0,5,5,17,5,0,5
69,H,M,0,2,3,15,5,4,2
78,H,F,0,5,3,10,5,9,13
27,U,F,0,3,3,10,5,0,1
81,H,F,1,2,5,25,5,240,10
49,H,M,0,5,3,10,4.5,6,3
62,H,F,0,3,2,7,4,10,12
59,H,M,0,7,2,6,4,12,2
73,H,M,0,1,2,6,4,0,8
81,H,M,0,3,3,5,4,7,9
49,H,F,0,6,3,5,4,1,7
39,U,M,0,1,2,5,4,0,0
66,H,F,0,2,2,6,4,1,6
85,H,F,0,1,3,5,4,0,5
53,U,F,0,1,3,7,4,0,2
72,H,F,0,2,2,5,4,3,5
51,H,F,1,5,2,6,4,2,2
69,H,M,0,2,3,10,4,23,11
73,H,F,0,2,2,8,4,13,6
66,H,F,0,1,2,5,4,0,1
58,H,F,1,5,2,6,4,1,5
61,H,M,0,5,1,8,4,0,9
58,H,M,0,3,2,8,4,0,6
31,U,F,0,2,2,7,4,0,6
68,U,F,0,2,2,5,4,5,3
76,H,F,0,2,3,6,4,0,5
62,H,F,0,4,3,7,4,0,5
41,H,M,0,1,3,5,4,0,12
65,H,M,0,6,1.25,7,4,3,14
33,H,F,2,4,3,10,4,0,6
52,U,F,3,2,3,8,4,0,5
63,H,F,0,1,2,6,4,0,2
56,U,M,0,1,3,6,4,0,5
63,H,M,0,1,3,6,4,0,6
54,H,F,0,3,1,5,4,0,11
52,H,M,0,5,2,5,4,0,1
73,U,M,0,2,2,6,4,3,9
75,H,M,0,5,2,5,4,0,8
86,U,F,0,1,1,6,4,0,15
74,H,M,0,5,2,5,4,6,4
54,U,F,0,2,2,5,4,0,5
36,H,F,0,5,2,5,4,0,9
28,U,M,0,2,3,6,4,0,5
72,H,F,0,2,3,5,4,5,3
51,H,M,0,7,3,8,4,1,5
42,H,F,4,4,3,5,4,5,4
48,U,M,0,2,2,5,4,8,3
66,U,F,0,2,2,8,4,0,4
71,H,F,0,1,3,6,4,0,2
76,H,F,0,1,2,6,4,0,2
47,H,F,1,4,4,5,4,5,2
70,U,M,0,1,2,5,4,0,10
57,U,M,0,1,3,26,4,0,13
71,H,F,0,5,3,5,4,1,5
67,H,M,0,1,0,7,4,0,10
81,U,M,0,1,3,6,4,1,3
63,U,F,0,6,2,5,4,0,2
60,H,F,1,5,2,8,4,0,4
85,H,F,0,2,2,5,4,11,3
75,H,F,0,5,1,5,4,4,6
57,U,M,0,3,2,6,4,0,1
40,H,F,1,7,3,13,4,11,4
62,H,F,0,1,3,5,4,0,6
61,U,M,0,4,2,5,4,0,4
38,U,M,0,4,3,5,4,0,1
71,H,F,0,1,2,7,4,0,6
86,U,M,0,3,3,7,4,33,9
73,U,M,0,2,3,5,4,0,13
70,H,F,0,4,1,6,4,34,17
42,H,F,2,3,2,11,4,0,9
77,H,F,0,1,3,7,4,0,15
83,H,M,0,1,3,6,4,0,3
74,H,F,0,5,3,5,4,8,3
71,H,F,0,3,2,5,4,19,3
48,H,F,0,3,3,6,4,0,5
51,U,F,0,3,2,5,4,1,1
66,H,M,0,5,3,10,4,2,7
80,U,F,0,2,2,7,4,4,0
73,H,F,0,5,3,6,4,0,20
37,H,M,1,7,3,6,4,0,2
47,U,F,0,1,3,7,4,0,6
65,H,M,0,3,2,5,4,25,4
61,H,F,0,1,2,6,3,0,7
58,H,M,1,3,3,10,3,0,5
71,H,F,1,2,3,20,3,0,6
48,U,F,0,4,1,10,3,0,6
50,U,M,0,2,2,5,3,2,6
83,U,F,0,1,5,12,3,0,10
46,H,M,0,1,3,25,3,0,4
72,U,F,0,1,3,6,3,1,3
78,U,F,0,1,2,15,3,0,3
80,H,F,0,1,2,5,3,10,12
82,H,F,0,1,1,10,3,0,5
64,H,F,0,4,3,5,3,0,4
90,H,F,0,5,2,5,3,0,5
78,H,F,1,3,2,10,3,0,5
44,H,F,0,3,2,10,3,5,5
90,H,F,0,6,2,5,3,3,3
35,H,F,0,1,2,5,3,0,7
44,U,M,0,1,3,6,3,0,4
84,H,F,0,1,2,10,3,0,2
50,H,M,1,5,3,10,3,0,2
52,H,F,0,2,3,6,3,11,4
77,H,M,0,1,1,5,3,0,8
78,U,F,0,1,1.25,5,3,0,17
69,U,M,0,1,0.01,5,3,0,16
60,H,F,0,1,3,5,3,0,5
76,U,F,0,1,3,5,3,0,1
64,H,M,0,1,3,12,3,0,8
42,U,M,0,2,3,10,3,0,17
79,U,F,0,1,2,5,3,1,3
54,U,F,0,1,2,11,3,0,8
32,H,F,1,3,2,21,3,0,3
65,U,F,0,5,1,5,3,2,7
91,H,F,0,2,1,5,3,7,8
74,H,F,0,3,1,10,3,0,0
87,U,M,0,3,3,10,3,24,4
80,U,F,0,1,2,8,3,0,3
59,H,M,0,1,2,5,3,0,2
57,H,F,0,1,3,9,3,0,2
61,H,F,0,1,5,17,3,0,5
54,U,F,0,3,2,25,3,1,3
42,H,F,2,7,1,15,3,3,4
37,U,M,0,1,1.5,5,3,32,10
38,H,M,0,6,3,7,3,1,3
74,H,M,0,2,3,5,3,7,7
75,H,F,0,1,2,10,3,0,0
67,H,M,0,2,2,15,3,0,4
64,U,F,0,1,1,6,3,0,12
66,U,M,0,1,3,5,3,1,3
82,H,F,0,2,2,5,3,4,7
62,U,F,0,1,5,15,3,0,12
45,U,F,0,1,5,10,3,0,5
82,U,F,0,1,2,7,3,14,9
59,H,M,0,2,1,7,3,2,1
82,U,F,0,2,2,6,3,0,3
61,H,F,0,3,2,5,3,1,7
68,U,F,0,1,3,6,3,0,1
28,H,F,0,2,2,5,3,2,3
78,H,M,0,4,2,7,3,0,1
66,U,F,0,2,5,10,3,1,4
82,H,F,0,1,3,5,3,0,5
59,H,F,1,4,2,5,3,14,5
70,H,M,0,2,2,10,3,3,1
80,U,F,0,1,2,5,3,6,3
71,H,F,0,6,0.5,5,3,12,4
30,H,M,0,1,1.5,5,3,0,4
71,H,F,0,6,3,6,3,1,4
47,U,M,0,1,3,6,3,0,9
70,H,M,0,3,2,5,3,15,7
80,H,M,0,2,1,7,3,4,7
81,H,F,0,2,2,5,3,3,11
84,H,M,0,3,2,5,3,0,13
59,U,M,0,1,1,5,3,0,13
45,H,F,0,1,2,6,3,0,14
48,U,M,0,1,3,5,3,0,2
44,U,F,0,1,3,5,3,0,1
72,H,F,0,5,3,20,3,0,2
64,H,F,0,7,2,15,3,240,3
28,U,F,2,5,3,6,3,0,3
74,U,M,0,4,1,9,3,0,5
69,H,M,0,1,1,5,3,19,3
54,H,M,0,3,2,5.6,3,3,5
80,U,F,0,5,3,5,3,0,9
55,H,F,3,7,2,7,3,19,22
86,U,F,0,1,5,25,3,0,15
52,U,M,0,4,5,15,2.5,0,11
74,H,F,0,3,1,5,2,1,7
45,H,F,3,6,5,11,2,1,2
73,H,M,0,2,2,15,2,18,14
80,U,F,0,2,1,5,2,0,1
59,U,F,0,1,2,7,2,0,4
56,H,F,0,4,5,20,2,1,14
84,H,F,0,2,2,7,2,22,7
85,U,M,0,6,2,10,2,0,19
30,H,M,0,3,2,11,2,0,7
77,U,F,0,3,3,16,2,0,3
70,H,M,0,1,2,10,2,0,8
76,H,F,2,2,3,10,2,10,6
69,H,F,0,3,10,20,2,7,3
52,U,M,0,5,3,9,2,0,15
47,U,F,0,1,3,5,2,0,15
54,U,M,0,1,1,10,2,0,9
70,H,F,0,5,1,5,2,0,5
52,H,F,0,4,2,6,2,6,8
41,H,F,2,4,1,5,2,19,4
60,H,M,0,2,0,10,2,0,3
69,H,F,0,6,1,5,2,0,3
87,U,F,0,4,5,50,1,1,6
48,U,F,0,1,1,5,1,0,3
61,H,F,0,1,1,6,1,0,4
66,H,M,1,5,1,5,1,0,21
77,U,F,0,1,4,10,1,0,0
56,U,F,0,1,2,20,1,0,3
71,H,M,0,2,1,6,1,0,12
60,H,F,0,1,5,12,0,0,4
46,H,M,1,6,10,25,0,16,18
50,U,M,0,3,2,16,0,2,12
70,U,F,0,1,2,11,0,2,9
78,H,F,1,3,3,15,0,60,14
52,H,F,0,1,10,16,0,0,6
38,H,F,1,4,3,12,0,0,4
58,U,F,0,2,5,11,0,1,6
50,U,M,0,3,10,22,0,0,8
65,U,M,0,1,3,15,0,0,7
66,U,F,0,2,20,20,0,0,8
75,U,M,0,1,10,15,0,3,3
72,H,F,2,4,4,7,0,16,5
63,U,M,0,1,5,50,0,0,1
70,H,M,0,4,5,15,0,17,4
64,H,M,0,1,10,15,0,0,23
44,U,M,0,1,10,15,0,0,17
46,U,F,1,7,15,45,0,0,17
62,H,F,0,4,5,15,0,6,5
44,U,M,0,1,15,15,0,0,8
82,U,M,0,2,25,25,0,0,8
67,H,F,0,1,25,30,0,0,2
74,H,F,0,1,3,20,0,0,2
46,H,F,1,7,5,11,0,3,5
54,H,M,1,7,10,30,0,1,16
42,H,F,1,7,50,50,0,0,7
84,H,M,0,7,3,13,0,7,15
49,H,F,1,7,5,13,0,1,9
38,U,F,2,4,5,10,0,0,7
72,H,M,0,1,20,20,0,2,8
84,U,F,0,4,15,25,0,17,3
69,U,F,0,4,5,25,0,3,3
70,U,F,0,1,5,20,0,0,5
50,H,M,0,1,10,15,0,0,11
69,H,M,0,4,25,25,0,1,4
88,U,F,0,5,5,30,0,6,10
75,H,F,0,6,10,15,0,0,12
84,H,F,0,3,3,30,0,13,6
70,H,F,0,1,10,50,0,0,2
78,H,M,0,1,5,14,0,0,6
30,H,M,0,7,10,20,0,1,11
44,H,M,1,7,10,22,0,7,12
51,H,F,0,5,5,15,0,8,1
72,U,F,0,4,3,10,0,0,20
88,H,M,0,3,5,15,0,0,2
61,H,M,0,1,3,20,0,0,3
68,H,M,0,4,20,22,0,0,11
83,U,F,0,3,5,16,0,0,4
45,H,F,1,4,5,20,0,9,3
44,H,F,1,6,5,16,0,0,7
61,H,F,0,6,1,20,0,4,8
40,H,M,0,2,3,18,0,0,4
75,U,F,0,1,10,32,0,0,0
48,U,F,0,1,5,10,0,0,4
62,H,F,1,3,10,20,0,0,10
69,U,M,0,1,5,15,0,0,12
48,H,F,0,5,5,20,0,0,9
34,H,M,1,4,23,23,0,1,1
80,H,F,0,5,15,15,0,0,5
64,H,M,2,3,5,15,0,0,2
36,H,F,0,4,3,15,0,3,9
50,H,M,1,7,20,20,0,15,2
41,H,F,2,4,3,10,0,2,2
80,U,M,0,3,3,30,0,2,1
71,H,F,0,1,3.5,11,0,0,6
52,U,F,0,1,30,30,0,0,11
84,U,M,0,2,10,25,0,0,21
84,H,F,0,2,1,6,0,0,4
72,H,F,0,4,10,25,0,8,20
54,U,F,1,7,20,20,0,0,4
70,U,F,0,1,10,20,0,0,6
80,H,M,0,4,2,10,0,0,5
54,H,F,2,7,5,16,0,0,6
48,H,F,0,1,25,30,0,0,14
72,H,M,0,1,3,12,0,0,7
62,H,F,0,3,3,15,0,3,10
47,H,M,0,5,9,30,0,12,4
59,U,M,0,4,3,15,0,2,10
54,H,F,0,7,5,10,0,0,8
66,U,M,0,4,15,15,0,0,1
66,U,F,0,1,5,15,0,0,9
33,U,F,0,5,10,15,0,6,11
59,H,F,0,4,5,20,0,3,13
63,H,M,0,3,10,25,0,1,8
64,H,F,0,7,50,50,0,1,8
59,H,F,1,3,5,39,0,26,2
69,H,M,0,1,25,25,0,0,0
78,H,F,0,5,5,16,0,0,5
77,H,M,0,1,3,7,0,2,1
87,H,M,0,2,3,12,0,8,3
57,H,F,0,1,3,11,0,0,5
50,H,F,0,3,5,15,0,8,4
65,U,M,0,1,3,17,0,0,7
89,H,F,0,5,3,10,0,7,10
59,H,M,0,1,20,20,0,0,4
83,U,F,0,2,5,20,0,0,4
68,H,F,0,1,5,25,0,19,7
59,U,M,0,3,5,15,0,0,2
78,H,F,0,1,5,25,0,5,17
57,U,F,0,1,20,27,0,0,7
48,H,F,0,1,3,6,0,0,8
59,H,M,0,5,10,100,0,3,5
73,U,F,0,5,5,15,0,0,5
77,H,M,0,6,15,30,0,3,12
86,U,F,0,5,5,12,0,13,4
46,H,M,0,6,5,22,0,0,16
52,H,F,0,5,15,15,0,1,5
51,H,M,2,7,3,26,0,0,7
61,H,F,0,4,5,15,0,2,10
68,H,M,0,4,5,31,0,0,0
66,H,F,0,4,5,10,0,4,4
76,H,M,0,7,20,80,0,1,11
69,H,F,2,4,10,12,0,1,5
26,U,M,0,3,5,11,0,2,7
59,H,M,0,3,5,15,0,1,5
64,U,F,0,1,3,7,0,0,3
76,H,M,0,3,15,15,0,0,16
83,H,M,0,4,3,12,0,24,16
47,U,F,0,1,25,40,0,0,0
61,H,F,0,5,3,15,0,4,4
71,U,M,0,2,5,10,0,1,1
54,H,F,0,3,25,25,0,0,9
73,H,F,0,2,5,20,0,0,3
86,H,F,0,5,5,20,0,0,9
39,H,F,0,7,5,21,0,0,7
80,H,F,0,7,15,37,0,0,8
48,H,F,2,4,5,30,0,0,11
71,H,F,0,3,5,20,0,1,5
73,U,F,0,1,5,21,0,0,7
82,H,M,0,7,5,15,0,11,7
44,U,F,0,1,23,60,0,6,2
75,H,M,0,4,5,27,0,14,11
33,H,M,1,6,10,22,0,1,8
40,H,F,0,7,10,20,0,0,2
83,H,M,0,3,5,10,0,0,3
92,H,F,0,5,5,15,0,1,3
73,H,F,1,2,1,20,0,6,16
68,U,F,0,1,5,32,0,0,14
42,H,F,0,7,10,20,0,0,1
68,U,M,0,1,5,25,0,0,3
68,H,M,0,6,50,52,0,0,10
81,H,F,0,2,3,7,0,4,4
73,H,M,0,1,5,11,0,0,6
50,U,F,0,4,10,20,0,12,11
56,H,F,0,2,3,11,0,1,2
72,H,F,0,1,10,25,0,0,10
40,H,F,1,5,5,29,0,1,7
79,U,M,0,2,10,30,0,4,7
37,H,M,3,4,3,30,0,5,6
53,U,M,0,1,3,13,0,0,13
60,U,M,0,2,3,16,0,0,5
67,H,F,0,5,5,22,0,5,10
55,H,M,0,1,10,25,0,0,5
68,H,M,0,6,5,16,0,2,7
72,U,M,0,1,4,15,0,0,8
68,H,M,0,2,1,12.05,0,1,17
74,H,M,0,1,5,10,0,0,11
70,U,M,0,1,3,25,0,0,23
88,U,F,0,1,3,20,0,0,14
59,H,M,0,1,15,15,0,0,11
74,U,F,0,2,23,23,0,0,6
52,H,F,0,1,5,10,0,0,3
70,H,M,1,4,10,15,0,1,13
42,U,F,0,7,10,15,0,0,6
45,U,F,2,5,3,6,0,2,6
42,H,F,0,4,25,25,0,0,1
48,U,F,0,2,10,25,0,0,1
46,H,F,0,6,25,37,0,0,7
76,H,M,0,1,5,18,0,3,8
56,H,F,1,6,15,15,0,0,7
48,U,F,0,1,23,23,0,0,3
46,H,F,0,1,5,15,0,0,4
44,H,F,0,7,5,20,0,2,6
76,H,F,1,2,10,20,0,0,7
45,H,F,0,4,3,10,0,1,13
69,U,F,0,1,20,20,0,0,4
60,U,M,0,1,5,15,0,0,9
86,H,F,0,5,25,100,0,22,2
37,H,F,0,1,3,11,0,0,2
46,U,M,0,1,50,50,0,0,1
50,H,F,0,7,6,20,0,0,1
76,U,M,0,4,25,25,0,0,3
68,U,F,0,2,3,8,0,0,5
39,H,F,3,5,5,20,0,9,5
74,H,F,0,5,10,20,0,2,13
34,H,F,0,5,5,15,0,1,12
57,H,M,0,1,25,25,0,0,6
30,U,M,0,4,25,25,0,3,2
58,H,F,0,7,5,7,0,0,9
49,H,M,0,1,2,10,0,8,7
64,H,M,1,7,5,10,0,1,6
34,H,M,0,6,10,12,0,0,1
85,H,F,0,1,1,10,0,1,5
48,H,M,1,6,5,20,0,0,5
78,H,F,0,6,5,40,0,1,7
82,U,M,0,2,5,22,0,0,7
41,H,M,2,4,5,15,0,2,17
64,H,M,0,7,5,25,0,13,5
72,H,F,0,1,5,25,0,1,6
46,H,M,2,4,10,15,0,5,3
58,H,M,0,7,5,20,0,0,14
41,H,M,2,6,5,20,0,0,7
53,H,F,0,5,5,17,0,0,12
64,H,M,0,1,5,18,0,0,6
74,U,M,0,1,10,21,0,1,5
58,H,F,0,1,15,20,0,0,9
65,U,M,0,1,5,25,0,0,1
69,U,M,0,4,5,10,0,0,4
66,H,M,0,1,5,7,0,0,2
38,H,F,2,4,5,20,0,1,3
36,H,F,0,6,10,20,0,0,7
60,H,F,0,7,3,10,0,3,8
45,H,F,0,1,10,20,0,0,9
50,H,M,0,6,15,15,0,1,1
78,U,M,0,4,5,20,0,0,5
62,H,F,0,1,5,17,0,0,3
75,H,M,0,6,10,26,0,3,12
70,H,F,0,7,10,20,0,1,16
74,H,F,0,5,3,16,0,0,2
78,H,F,0,1,5,10,0,5,4
53,U,F,0,3,5,11,0,7,8
74,H,F,0,7,5,25,0,2,19
82,H,F,0,5,5,10,0,4,9
78,H,M,0,5,3,15,0,0,9
49,H,M,0,7,10,31,0,0,11
74,H,F,0,3,3,25,0,3,7
67,H,M,0,3,3,25,0,30,5
34,H,F,3,3,5,20,0,0,10
75,U,M,0,1,2,10,0,0,11
50,H,F,0,5,15,15,0,25,7
67,H,M,0,6,10,17,0,18,5
69,H,M,0,1,3,9,0,0,25
76,H,F,2,3,5,15,0,4,3
65,U,F,0,1,3,15,0,0,5
58,H,M,0,7,5,30,0,0,7
78,H,M,0,4,5,10,0,1,4
50,U,M,0,1,5,22,0,0,3
48,U,F,0,1,10,15,0,0,2
36,H,M,0,2,3,15,0,0,1
45,H,F,0,5,3,13,0,0,11
64,H,F,0,2,10,20,0,0,4
82,H,F,0,2,10,16,0,0,9
70,H,F,0,1,10,50,0,0,12
46,H,M,1,6,5,39,0,8,5
48,H,F,0,4,20,20,0,0,8
46,H,M,2,5,10,25,0,0,11
66,H,M,0,2,3,5,0,1,1
88,U,F,0,2,10,25,0,5,15
61,U,F,0,1,5,60,0,0,6
55,H,M,0,6,10,25,0,0,9
84,U,M,0,2,5,16,0,0,14
56,H,F,0,5,10,20,0,0,4
62,H,M,0,5,3,15,0,7,11
75,H,M,0,1,5,17,0,0,14
51,U,M,1,2,3,11,0,3,3
46,H,F,0,7,5,21,0,0,3
72,H,M,0,3,5,10,0,9,7
75,H,M,0,5,5,13,0,11,15
94,H,M,0,2,3,15,0,5,1
68,H,M,0,7,5,21,0,0,8
52,H,F,0,5,10,18,0,5,4
39,H,M,2,7,20,50,0,11,26
55,H,F,0,5,25,50,0,4,16
87,U,F,0,2,5,25,0,0,9
82,H,F,0,2,15,15,0,16,10
55,H,M,0,5,5,5,0,0,1
70,H,F,0,6,3,15,0,2,1
74,U,F,0,1,5,20,0,8,4
56,H,F,0,3,10,20,0,1,13
70,U,M,0,1,10,15,0,0,28
72,H,M,0,5,10,16,0,0,31
58,H,F,0,1,2,12,0,0,4
53,H,F,0,5,5,35,0,23,20
52,H,M,0,7,25,25,0,0,6
58,H,F,0,4,10,25,0,5,7
65,H,M,0,1,5,37,0,0,8
63,H,F,1,4,10,20,0,0,7
73,H,M,0,5,5,25,0,7,2
49,U,F,0,1,10,20,0,0,2
54,H,F,0,1,2,20,0,0,4
40,H,F,2,3,3,15,0,9,8
84,H,F,0,5,10,16,0,2,1
67,H,F,0,1,5,20,0,2,10
59,H,F,0,3,6,15,0,0,3
93,U,F,0,2,10,20,0,1,8
55,U,F,0,7,20,20,0,3,2
65,H,M,0,3,5,20,0,3,22
70,H,F,0,5,5,20,0,1,10
57,H,F,0,1,3,13,0,0,5
59,H,F,0,4,5,15,0,1,35
63,H,M,0,1,3,25,0,0,1
81,H,M,0,4,3,15,0,0,3
49,U,F,0,1,10,16,0,0,6
74,U,M,0,1,0,100,0,0,12
49,H,M,0,5,5,15,0,14,9
